"Rayon","Sous-rayon","Catégorie","Code barre","Réf Fournisseur","Référence","Désignation","LIEN DAFY.COM","Marque","Fournisseur","Prix H.T.","Prix T.T.C.","Réel","Réservé","Dispo","P","Cde four.","Casier","Couleur","Taille","Code TVA","Condi.achat","Nomenclature.associée","Remplacement","Année","Dernier achat","Dernière vente","Prix achat bloqué","Prix vente bloqué","Sur internet"
"PIECES DE RECHANGE","SILNCIEUX","ARROW","8019799075511","71828AON","71828AON","ARROW SUZUKI GSX-S 1000 '15 HOM ALU DARK","KO","","ARROW SPECIAL PARTS S.P.A","3,075.00 Dh","3,690.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","3/26/2021","","Oui","Oui",""
"PIECES DE RECHANGE","SILNCIEUX","ARROW","8019799075535","71828PK","71828PK","ARROW SUZUKI GSX-S 1000 '15 HOMOLOGATED","KO","","ARROW SPECIAL PARTS S.P.A","4,550.00 Dh","5,460.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","3/26/2021","","Oui","Oui",""
"PIECES DE RECHANGE","SILNCIEUX","ARROW","3000124393214","72622AKN","72622AKN","ARROW SUZUKI V-STROM 650 '17 ALUMINIUM DARK","KO","","ARROW SPECIAL PARTS S.P.A","3,445.83 Dh","4,135.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","11/27/2020","","Oui","Oui",""
"PIECES DE RECHANGE","SILNCIEUX","ARROW","8019799093201","72622AK","72622AK","ARROW SUZUKI V-STROM 650 '17 HOM.ALUMINIUM ","KO","","ARROW SPECIAL PARTS S.P.A","3,400.00 Dh","4,080.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","6/20/2020","","Oui","Oui",""
"PIECES DE RECHANGE","SILNCIEUX","ARROW","8019799093133","71677MI","71677MI","ARROW SUZUKI V-STROM 650 '17 STAINLESS STEEL","KO","","ARROW SPECIAL PARTS S.P.A","3,025.00 Dh","3,630.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","11/27/2020","","Oui","Oui",""
"PIECES DE RECHANGE","SILNCIEUX","ARROW","8019799095465","53072MI","53072MI","ARROW VESPA GTS300 '17-18 STEEL","KO","","ARROW SPECIAL PARTS S.P.A","916.67 Dh","1,100.00 Dh","000004","0.00","000004","","000000","","","","020.0 %","0.00","","","","3/26/2021","","Oui","Oui",""
"PIECES DE RECHANGE","SILNCIEUX","ARROW","3000124391890","53525XN","53525XN","ARROW VESPA GTS300 417 NICHROM","KO","","ARROW SPECIAL PARTS S.P.A","2,395.83 Dh","2,875.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","9/28/2020","","Oui","Oui",""
"PIECES DE RECHANGE","SILNCIEUX","ARROW","8019799095441","53525ANN","53525ANN","ARROW VESPA GTS300 417-18 DARK","KO","","ARROW SPECIAL PARTS S.P.A","2,483.33 Dh","2,980.00 Dh","000003","0.00","000003","","000000","","","","020.0 %","0.00","","","","3/26/2021","","Oui","Oui",""
"Moto","ACCESSOIRES","DIVERS ACCESSOIRES","8019799062634","71812AKN","293009001801","ARROW YAMAHA MT 09 '13 ALUMINIUM DARK 71812AKN","KO","","ARROW SPECIAL PARTS S.P.A","3,191.67 Dh","3,830.00 Dh","000002","0.00","000002","","000000","","","","020.0 %","0.00","","","","4/21/2021","","Oui","Oui",""
"PIECES DE RECHANGE","SILNCIEUX","ARROW","8019799065888","71605MI","71605MI","ARROW YAMAHA MT-07 '14-16/TRACER 700 '16 ","KO","","ARROW SPECIAL PARTS S.P.A","3,441.67 Dh","4,130.00 Dh","000002","0.00","000002","","000000","","","","020.0 %","0.00","","","","4/21/2021","","Oui","Oui",""
"PIECES DE RECHANGE","SILNCIEUX","ARROW","3000124391807","71817PK","71817PK","ARROW YAMAHA MT-07 '14-16/TRACER700 '16 TITANUIM","KO","","ARROW SPECIAL PARTS S.P.A","4,275.00 Dh","5,130.00 Dh","000003","0.00","000003","","000000","","","","020.0 %","0.00","","","","9/28/2020","","Oui","Oui",""
"Moto","ACCESSOIRES","DIVERS ACCESSOIRES","8019799062689","71812AON","293008501801","ARROW YAMAHA MT-09 '13 HOMOL.ALUMIUM DARK 71812AON","KO","","ARROW SPECIAL PARTS S.P.A","2,687.50 Dh","3,225.00 Dh","000002","0.00","000002","","000000","","","","020.0 %","0.00","","","","4/21/2021","","Oui","Oui",""
"PIECES DE RECHANGE","SILNCIEUX","ARROW","8019799098084","71215PRN","71215PRN","ARROW YAMAHA MT-09 '13/17 NICHROM DARK 71215PRN","KO","","ARROW SPECIAL PARTS S.P.A","3,391.67 Dh","4,070.00 Dh","000001","0.00","000001","","000000","","    0,00","","020.0 %","0.00","","","","4/21/2021","","Oui","Oui",""
"Moto","ECHAPPEMENTS","ECHAPPEMENTS ARROW","8019799062641","71812XKI","293009199901","ARROW YAMAHA MT-09 2013/2020 SILENCIEUX X-KONE","KO","","ARROW SPECIAL PARTS S.P.A","3,408.33 Dh","4,090.00 Dh","000001","0.00","000001","","000000","","    0,00","","020.0 %","0.00","","","","4/21/2021","","Oui","Oui",""
"PIECES DE RECHANGE","SILNCIEUX","ARROW","8019799084032","71656MI","71656MI","ARROW YAMAHA MT-10 '16 2:1 STAINLESS STEEL ","KO","","ARROW SPECIAL PARTS S.P.A","2,991.67 Dh","3,590.00 Dh","000001","1.00","000000","","000000","","","","020.0 %","0.00","","","","6/20/2020","","Oui","Oui",""
"PIECES DE RECHANGE","SILNCIEUX","ARROW","8019799084179","71530GP","71530GP","ARROW YAMAHA MT-10 '16 HOMOL.GP2 TITANIUM SILENCER","KO","","ARROW SPECIAL PARTS S.P.A","4,041.67 Dh","4,850.00 Dh","000001","1.00","000000","","000000","","","","020.0 %","0.00","","","","6/20/2020","","Oui","Oui",""
"PIECES DE RECHANGE","SILNCIEUX","ARROW","8019799108134","72161PD","72161PD","ARROW YAMAHA TENERE 700 '19 RACING DEKAT TITANIUM","KO","","ARROW SPECIAL PARTS S.P.A","4,858.33 Dh","5,830.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","6/20/2020","","Oui","Oui",""
"PIECES DE RECHANGE","SILNCIEUX","ARROW","8019799107861","11006MI","11006MI","ARROW YAMAHA TENERE700 '19 CARBON ACCESSORY PROTEC","KO","","ARROW SPECIAL PARTS S.P.A","945.83 Dh","1,135.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","9/28/2020","","Oui","Oui",""
"PIECES DE RECHANGE","SILNCIEUX","ARROW","8019799090095","73013MI","73013MI","ARROW YAMAHA TMAX 530 '17/19 STAINLESS STEEL","KO","","ARROW SPECIAL PARTS S.P.A","2,579.17 Dh","3,095.00 Dh","000005","1.00","000004","","000000","","","","020.0 %","0.00","","","","9/28/2020","","Oui","Oui",""
"PIECES DE RECHANGE","SILNCIEUX","ARROW","8019799090071","73514AKN","73514AKN","ARROW YAMAHA TMAX 530 '17/20 HOM.ALUMIUM DARK","KO","","ARROW SPECIAL PARTS S.P.A","3,541.67 Dh","4,250.00 Dh","000003","1.00","000002","","000000","","","","020.0 %","0.00","","","","9/28/2020","","Oui","Oui",""
"PIECES DE RECHANGE","SILNCIEUX","ARROW","8019799090057","73514PK","73514PK","ARROW YAMAHA TMAX 530 '17/20 HOMOL.TITANIUM ","KO","","ARROW SPECIAL PARTS S.P.A","4,804.17 Dh","5,765.00 Dh","000002","0.00","000002","","000000","","","","020.0 %","0.00","","","","9/28/2020","","Oui","Oui",""
"Moto","ACCESSOIRES","DIVERS ACCESSOIRES","8019799084599","71655MI","610010699901","ARROW YAMAHA TRACER 700 '16 STAINLESS STEEL","KO","","ARROW SPECIAL PARTS S.P.A","3,033.33 Dh","3,640.00 Dh","000006","0.00","000006","","000000","","","","020.0 %","0.00","","","","4/21/2021","","Oui","Oui",""
"PIECES DE RECHANGE","SILNCIEUX","ARROW","8019799081444","71642MI","71642MI","ARROW YAMAHA XSR 700 '16/TRACER 700 '16 STAINLESS ","KO","","ARROW SPECIAL PARTS S.P.A","3,066.67 Dh","3,680.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","4/21/2021","","Oui","Oui",""
"PIECES DE RECHANGE","SILNCIEUX","ARROW","3000124393238","71849JRN","71849JRN","ARROW YAMAHA XSR 900'16 NICHROM JET-RACE","KO","","ARROW SPECIAL PARTS S.P.A","3,770.83 Dh","4,525.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","11/27/2020","","Oui","Oui",""
"PIECES DE RECHANGE","SILNCIEUX","ARROW","8019799073678","71620MI","71620MI","ARROW YAMAHA XSR900 '16-YAMAHA MT-09 TRACER'15 ","KO","","ARROW SPECIAL PARTS S.P.A","4,891.67 Dh","5,870.00 Dh","000008","0.00","000008","","000000","","","","020.0 %","0.00","","","","4/21/2021","","Oui","Oui",""
"PIECES DE RECHANGE","SILNCIEUX","ARROW","8019799092433","72614AKN","72614AKN","ARROW YAMAHA XT 1200Z '10-16 ALUM.DARK","KO","","ARROW SPECIAL PARTS S.P.A","3,979.17 Dh","4,775.00 Dh","000003","0.00","000003","","000000","","","","020.0 %","0.00","","","","4/21/2021","","Oui","Oui",""
"PIECES DE RECHANGE","SILNCIEUX","ARROW","8019799047457","72095PD","72095PD","ARROW YAMAHA XT1200 Z SUPERTENERE '10-11 STAINLESS","KO","","ARROW SPECIAL PARTS S.P.A","2,904.17 Dh","3,485.00 Dh","000003","0.00","000003","","000000","","    0,00","","020.0 %","0.00","","","","3/26/2021","","Oui","Oui",""
"PIECES DE RECHANGE","SILNCIEUX","ARROW","8019799076587","71630MI","71630MI","ARROW YAMAHA YZF R1'15 STEEL LINK PIPE NO KAT","KO","","ARROW SPECIAL PARTS S.P.A","2,950.00 Dh","3,540.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","3/26/2021","","Oui","Oui",""
"PIECES DE RECHANGE","SILNCIEUX","ARROW","8019799090668","71608PR","71608PR","ARROW YAMAHA YZF-R1 '17 HOMOLGATED TITANIUM PRO","KO","","ARROW SPECIAL PARTS S.P.A","3,400.00 Dh","4,080.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","6/20/2020","","Oui","Oui",""
"PIECES DE RECHANGE","SILNCIEUX","ARROW","8019799090637","71521GP","71521GP","ARROW YAMAHA YZF-R1 '17 HOMOLOGATED GP2 TITANIUM","KO","","ARROW SPECIAL PARTS S.P.A","4,041.67 Dh","4,850.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","6/20/2020","","Oui","Oui",""
"Moto","ACCESSOIRES","PIECES MEC/TECH DIVERSES","0906163999017","S41PLAT097","090616399901","ATH COURROIE S41PLAT097","KO","","FRANCE EQUIPEMENT","841.67 Dh","1,010.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","5/20/2020","","Oui","Oui",""
"Moto","ACCESSOIRES","PIECES MEC/TECH DIVERSES","0904900999016","SC350010","090490099901","ATH COURROIE SC350010","KO","","FRANCE EQUIPEMENT","150.00 Dh","180.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","5/20/2020","","Oui","Oui",""
"Moto","ACCESSOIRES","PIECES MEC/TECH DIVERSES","0905824999014","SC350017","090582499901","ATH COURROIE SC350017","KO","","FRANCE EQUIPEMENT","141.67 Dh","170.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","5/20/2020","","Oui","Oui",""
"PIECES DE RECHANGE","JOINTS","JOINTS","3000124383802","P400068420250","P400068420250","ATH P40006842025 POCHETTE 8 JOINTS SPY SOUPAPES","KO","","FRANCE EQUIPEMENT","70.83 Dh","85.00 Dh","000008","0.00","000008","","000000","","","","020.0 %","0.00","","","","5/20/2020","","Oui","Oui",""
"Moto","ACCESSOIRES","PIECES MEC/TECH DIVERSES","0904342999018","P40FORK455054","090434299901","ATH P40FORK455054 JSF","KO","","FRANCE EQUIPEMENT","112.50 Dh","135.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","10/29/2020","","Oui","Oui",""
"Moto","ACCESSOIRES","PIECES MEC/TECH DIVERSES","0904409999012","P40FORK455089","090440999901","ATH P40FORK455089 JSF","KO","","FRANCE EQUIPEMENT","208.33 Dh","250.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","10/7/2020","","Oui","Oui",""
"Moto","ACCESSOIRES","PIECES MEC/TECH DIVERSES","0904414999014","P40FORK455095","090441499901","ATH P40FORK455095 KJCP","https://www.dafy-moto.com/kit-joint-cache-poussiere-p40fork455095-athena.html","","FRANCE EQUIPEMENT","200.00 Dh","240.00 Dh","000004","0.00","000004","","000000","","","","020.0 %","0.00","","","","10/7/2020","","Oui","Oui",""
"Moto","ACCESSOIRES","PIECES MEC/TECH DIVERSES","0904416999012","P40FORK455098","090441699901","ATH P40FORK455098 KJCP","KO","","FRANCE EQUIPEMENT","229.17 Dh","275.00 Dh","000002","0.00","000002","","000000","","","","020.0 %","0.00","","","","10/7/2020","","Oui","Oui",""
"Moto","ACCESSOIRES","PIECES MEC/TECH DIVERSES","0904522999012","P40FORK455138","090452299901","ATH P40FORK455138 JSF","KO","","FRANCE EQUIPEMENT","183.33 Dh","220.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","5/20/2020","","Oui","Oui",""
"Moto","ACCESSOIRES","PIECES MEC/TECH DIVERSES","0902733999012","P40FORK455183","090273399901","ATH P40FORK455183 JSF","KO","","FRANCE EQUIPEMENT","179.17 Dh","215.00 Dh","000009","0.00","000009","","000000","","","","020.0 %","0.00","","","","10/7/2020","","Oui","Oui",""
"Moto","ACCESSOIRES","PIECES MEC/TECH DIVERSES","0904674999014","P40FORK455187","090467499901","ATH P40FORK455187 JSF","KO","","FRANCE EQUIPEMENT","166.67 Dh","200.00 Dh","000004","0.00","000004","","000000","","","","020.0 %","0.00","","","","5/20/2020","","Oui","Oui",""
"Moto","ACCESSOIRES","PIECES MEC/TECH DIVERSES","0906486999015","P40FORK455207","090648699901","ATH P40FORK455207 JSF","KO","","FRANCE EQUIPEMENT","287.50 Dh","345.00 Dh","000002","0.00","000002","","000000","","","","020.0 %","0.00","","","","10/7/2020","","Oui","Oui",""
"Moto","ACCESSOIRES","PIECES MEC/TECH DIVERSES","0904714999011","P40FORKKIT021","090471499901","ATH P40FORKKIT021 JSF","KO","","FRANCE EQUIPEMENT","100.00 Dh","120.00 Dh","000002","0.00","000002","","000000","","","","020.0 %","0.00","","","","5/20/2020","","Oui","Oui",""
"PIECES DE RECHANGE","JOINTS","JOINTS","3000124383741","S410068012005","S410068012005","ATH S410068012005 JOINT D'ÉCHAPPEMENT BMW R1200 ","KO","","FRANCE EQUIPEMENT","95.83 Dh","115.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","5/20/2020","","Oui","Oui",""
"PIECES DE RECHANGE","JOINTS","JOINTS","3000124383758","S410068015026","S410068015026","ATH S410068015026 JOINT COUVRE CULBUTEURBMW","KO","","FRANCE EQUIPEMENT","279.17 Dh","335.00 Dh","000002","0.00","000002","","000000","","","","020.0 %","0.00","","","","5/20/2020","","Oui","Oui",""
"PIECES DE RECHANGE","JOINTS","JOINTS","3000124383734","S410068017005","S410068017005","ATH S410068017005 JOINT COUVERCLE GENER.CARTER","KO","","FRANCE EQUIPEMENT","170.83 Dh","205.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","5/20/2020","","Oui","Oui",""
"Moto","FILTRES","FILTRES A AIR","0722119999012","S410480200019","072211999901","ATH S410480200019 FILTR","KO","","FRANCE EQUIPEMENT","83.33 Dh","100.00 Dh","000002","0.00","000002","","000000","","","","020.0 %","0.00","","","","5/20/2020","","Oui","Oui",""
"PIECES DE RECHANGE","COURROIE","COURROIE","3000124383703","S41PLAT017","S41PLAT017","ATH S41PLAT017 COURROIE 17,5X8,5X723. 28","KO","","FRANCE EQUIPEMENT","291.67 Dh","350.00 Dh","000004","0.00","000004","","000000","","","","020.0 %","0.00","","","","5/20/2020","","Oui","Oui",""
"Concessionnaire","DIVERS CONCESSION","MOTO","2825AGY6A9146","2825AGY6A9146","2825AGY6A9146","AXE KICK 125 CITY E4","KO","","SIMAMOTO","358.33 Dh","430.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","1.00","","","","6/15/2021","","Oui","Oui",""
"Concessionnaire","DIVERS CONCESSION","MOTO","13111GY6A9000","13111GY6A9000","13111GY6A9000","AXE PISTON 125 SIXTY","KO","","SIMAMOTO","25.00 Dh","30.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","1.00","","","","6/15/2021","","Oui","Oui",""
"Concessionnaire","DIVERS CONCESSION","MOTO","13111SQ5A9000","13111SQ5A9000","13111SQ5A9000","AXE PISTON CITY50","KO","","SIMAMOTO","58.33 Dh","70.00 Dh","000003","0.00","000003","","000000","","","","020.0 %","1.00","","","","6/15/2021","","Oui","Oui",""
"Concessionnaire","DIVERS CONCESSION","MOTO","3000124070375","70050095X","70050095X","AXE ROUE AVANT 400ADV","KO","","SIMAMOTO","283.33 Dh","340.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","1.00","","","","1/27/2021","","Oui","Oui",""
"Concessionnaire","DIVERS CONCESSION","MOTO","LF5000000219","LF5000000219","LF5000000219","AXE SELECTION CPLT 50 FIFTY","KO","","SIMAMOTO","250.00 Dh","300.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","1.00","","","","6/15/2021","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","VETEMENTS PLUIE","1211116040050","121111604005","121111604005","BALTIK WET VESTE N/GRIS M","https://www.dafy-moto.com/veste-pluie-wet-baltik-noir.html","BALTIK","DAFY MOTO","408.33 Dh","490.00 Dh","000001","0.00","000001","","000000","","NOIR,GRIS","M","020.0 %","0.00","","","","5/13/2020","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","VETEMENTS PLUIE","1211443001090","1213","121144300109","BALTIK WIND PT N 3XL","https://www.dafy-moto.com/pantalon-wind-baltik-noir.html","BALTIK","DAFY MOTO","741.67 Dh","890.00 Dh","000001","0.00","000001","","000000","","NOIR","3XL","020.0 %","0.00","","","","5/13/2020","","Oui","Oui",""
"Pilote","VETEMENTS TEXTILE","VETEMENTS PLUIE","1211443001045","1213","121144300104","BALTIK WIND PT N S","https://www.dafy-moto.com/pantalon-wind-baltik-noir.html","BALTIK","DAFY MOTO","741.67 Dh","890.00 Dh","000001","0.00","000001","","000000","","NOIR","S","020.0 %","0.00","","","","5/13/2020","","","Oui",""
"Pilote","VETEMENTS TEXTILE","VETEMENTS PLUIE","1211443001076","1213","121144300107","BALTIK WIND PT N XL","https://www.dafy-moto.com/pantalon-wind-baltik-noir.html","BALTIK","DAFY MOTO","741.67 Dh","890.00 Dh","000002","0.00","000002","","000000","","NOIR","XL","020.0 %","0.00","","","","5/13/2020","","Oui","Oui",""
"DIVERS","PLV","DIVERS","3000124387411","801050","801050","BANC DE TEST POWERFULL ","KO","","MAROLOTEST","366,874.17 Dh","440,249.00 Dh","000001","0.00","000001","","000000","","","","020.0 %","0.00","","","","6/3/2020","","Oui","Oui",""
"Concessionnaire","DIVERS CONCESSION","MOTO","3000124078029","73012124","73012124","BAVETTE 400ADV","KO","","SIMAMOTO","116.67 Dh","140.00 Dh","000002","0.00","000002","","000000","","","","020.0 %","1.00","","","","1/27/2021","","Oui","Oui",""
"Pilote","CASQUES","JETS - DEMI-JETS","0233384002067","81-237","023338400206","BELFAST LUXE BLC L","https://www.dafy-moto.com/casque-belfast-luxe-scorpion-blanc.html","SCORPION","SCORPION SPORTS EUR","1,658.33 Dh","1,990.00 Dh","000001","0.00","000001","","000000","","BLANC","L","020.0 %","0.00","","","","4/16/2020","","Oui","Oui",""
"Pilote","CASQUES","JETS - DEMI-JETS","0233384002050","81-237","023338400205","BELFAST LUXE BLC M","https://www.dafy-moto.com/casque-belfast-luxe-scorpion-blanc.html","SCORPION","SCORPION SPORTS EUR","1,658.33 Dh","1,990.00 Dh","000001","1.00","000000","","000000","","BLANC","M","020.0 %","0.00","","","","4/16/2020","","Oui","Oui",""
"Pilote","CASQUES","JETS - DEMI-JETS","0233384002043","81-237","023338400204","BELFAST LUXE BLC S","https://www.dafy-moto.com/casque-belfast-luxe-scorpion-blanc.html","SCORPION","SCORPION SPORTS EUR","1,658.33 Dh","1,990.00 Dh","000001","0.00","000001","","000000","","BLANC","S","020.0 %","0.00","","","","4/16/2020","","Oui","Oui",""
"Pilote","CASQUES","JETS - DEMI-JETS","0233384002036","81-237","023338400203","BELFAST LUXE BLC XS","https://www.dafy-moto.com/casque-belfast-luxe-scorpion-blanc.html","SCORPION","SCORPION SPORTS EUR","1,658.33 Dh","1,990.00 Dh","000001","0.00","000001","","000000","","BLANC","XS","020.0 %","0.00","","","","4/16/2020","","Oui","Oui",""
"Pilote","CASQUES","JETS - DEMI-JETS","0233384058040","81-237","023338405804","BELFAST LUXE NMAT S","https://www.dafy-moto.com/casque-belfast-luxe-scorpion-noir-mat.html","SCORPION","SCORPION SPORTS EUR","1,658.33 Dh","1,990.00 Dh","000001","0.00","000001","","000000","","NOIR","S","020.0 %","0.00","","","","4/16/2020","","Oui","Oui",""
"Pilote","CASQUES","JETS - DEMI-JETS","0233384058033","81-237","023338405803","BELFAST LUXE NMAT XS","https://www.dafy-moto.com/casque-belfast-luxe-scorpion-noir-mat.html","SCORPION","SCORPION SPORTS EUR","1,658.33 Dh","1,990.00 Dh","000001","0.00","000001","","000000","","NOIR","XS","020.0 %","0.00","","","","4/16/2020","","Oui","Oui",""
"Pilote","CASQUES","JETS - DEMI-JETS","0233384058088","81-237","023338405808","BELFAST LUXE NMAT XXL","https://www.dafy-moto.com/casque-belfast-luxe-scorpion-noir-mat.html","SCORPION","SCORPION SPORTS EUR","1,658.33 Dh","1,990.00 Dh","000001","0.00","000001","","000000","","NOIR","XXL","020.0 %","0.00","","","","4/16/2020","","Oui","Oui",""
"Pilote","CASQUES","ECRANS - VISIERES","0253566001015","81-107","025356600101","BELFAST PEAK VISOR 03N","plus en ligne, conserver la fiche produit actuelle","SCORPION","SCORPION SPORTS EUR","241.67 Dh","290.00 Dh","000002","0.00","000002","","000000","","NOIR","TU","020.0 %","0.00","","","","12/2/2020","","Oui","Oui",""
"Pilote","CASQUES","JETS - DEMI-JETS","3399990083214","81-271","023402204507","BELFAST PIQUE 283 XL","https://www.dafy-moto.com/casque-belfast-pique-scorpion-beige-noir.html","SCORPION","SCORPION SPORTS EUR","1,658.33 Dh","1,990.00 Dh","000001","0.00","000001","","000000","","BEIGE,NOIR","XL","020.0 %","0.00","","","","6/22/2021","","Oui","Oui",""
"Pilote","CASQUES","JETS - DEMI-JETS","3399990083221","81-271","023402204508","BELFAST PIQUE 283 XXL","https://www.dafy-moto.com/casque-belfast-pique-scorpion-beige-noir.html","SCORPION","SCORPION SPORTS EUR","1,658.33 Dh","1,990.00 Dh","000001","0.00","000001","","000000","","BEIGE,NOIR","XXL","020.0 %","0.00","","","","6/22/2021","","Oui","Oui",""
"Pilote","CASQUES","JETS - DEMI-JETS","3399990083085","81-343","023402306906","BELFAST SHIFT 159 L","https://www.dafy-moto.com/casque-belfast-shift-scorpion-noir-mat-gris.html","SCORPION","SCORPION SPORTS EUR","1,658.33 Dh","1,990.00 Dh","000001","0.00","000001","","000000","","NOIR MAT,ARGENT","L","020.0 %","0.00","","","","6/22/2021","","Oui","Oui",""
"Pilote","CASQUES","JETS - DEMI-JETS","3399990083078","81-343","023402306905","BELFAST SHIFT 159 M","https://www.dafy-moto.com/casque-belfast-shift-scorpion-noir-mat-gris.html","SCORPION","SCORPION SPORTS EUR","1,658.33 Dh","1,990.00 Dh","000001","0.00","000001","","000000","","NOIR MAT,ARGENT","M","020.0 %","0.00","","","","6/22/2021","","Oui","Oui",""
"Pilote","CASQUES","JETS - DEMI-JETS","3399990083061","81-343","023402306904","BELFAST SHIFT 159 S","https://www.dafy-moto.com/casque-belfast-shift-scorpion-noir-mat-gris.html","SCORPION","SCORPION SPORTS EUR","1,658.33 Dh","1,990.00 Dh","000001","0.00","000001","","000000","","NOIR MAT,ARGENT","S","020.0 %","0.00","","","","6/22/2021","","Oui","Oui",""
